distv_env,distv_num,Type
8.067308115,0.622701568,mOTUs
7.341521407,0.61157986,mOTUs
7.102231726,0.601342481,mOTUs
13.19076747,0.670586524,mOTUs
14.14576846,0.733338099,mOTUs
14.11668249,0.539338266,mOTUs
12.22626368,0.857635525,mOTUs
12.07357282,0.841821705,mOTUs
14.09893513,0.825064677,mOTUs
15.31969734,0.700105047,mOTUs
16.05226491,0.695022148,mOTUs
17.46332282,0.674788531,mOTUs
17.32300767,0.655513404,mOTUs
18.40518441,0.67837112,mOTUs
17.38699234,0.733377096,mOTUs
3.296718825,0.461300023,mOTUs
3.465673736,0.416556295,mOTUs
3.359086449,0.546369658,mOTUs
4.752614133,0.217121385,mOTUs
5.171459986,0.79849015,mOTUs
2.938728473,0.724068554,mOTUs
8.404628795,0.436627618,mOTUs
8.214148221,0.526531217,mOTUs
9.419731799,0.672373726,mOTUs
8.148469219,0.735602984,mOTUs
7.546417094,0.719323072,mOTUs
7.230382264,0.70815019,mOTUs
1.882872014,0.873578385,mOTUs
1.82901529,0.65965352,mOTUs
2.67941489,0.660408083,mOTUs
1.938161838,0.700762183,mOTUs
2.221357544,0.742505229,mOTUs
3.286080355,0.783541369,mOTUs
3.970749203,0.64064789,mOTUs
5.099509459,0.626148468,mOTUs
5.048386151,0.548660904,mOTUs
5.982014282,0.558833431,mOTUs
5.135851043,0.647608389,mOTUs
11.30238745,0.6036603,mOTUs
10.1553635,0.570665558,mOTUs
10.32856018,0.558793138,mOTUs
9.642738616,0.227842314,mOTUs
8.316556113,0.551960295,mOTUs
11.22718889,0.500270684,mOTUs
21.14149847,0.591848556,mOTUs
21.15762507,0.534136677,mOTUs
22.21169074,0.496098823,mOTUs
21.14659383,0.551370456,mOTUs
20.23638474,0.547615931,mOTUs
20.13092055,0.523380828,mOTUs
1.042777629,0.695385688,mOTUs
2.323513019,0.722335223,mOTUs
2.21347861,0.765332709,mOTUs
1.15405792,0.807111207,mOTUs
1.76780573,0.818924895,mOTUs
3.048657679,0.687688767,mOTUs
3.811021035,0.681120169,mOTUs
3.526011869,0.57563863,mOTUs
4.57519087,0.586494916,mOTUs
3.693551698,0.671313104,mOTUs
12.08196628,0.600868562,mOTUs
11.03652909,0.558157676,mOTUs
11.18490633,0.596922113,mOTUs
10.50259884,0.228582294,mOTUs
9.211279674,0.593641423,mOTUs
12.03147098,0.53822313,mOTUs
22.05105411,0.573748344,mOTUs
22.12592261,0.573327974,mOTUs
23.07477828,0.527285601,mOTUs
22.13938501,0.583438922,mOTUs
21.08852774,0.581852444,mOTUs
21.07194938,0.555435191,mOTUs
2.914847747,0.573055124,mOTUs
2.095851014,0.600286532,mOTUs
0.541187901,0.607073323,mOTUs
2.426264298,0.623672401,mOTUs
3.207146555,0.594346551,mOTUs
4.174223696,0.614147447,mOTUs
3.984022802,0.42557762,mOTUs
5.007816489,0.428800633,mOTUs
4.309619251,0.491444937,mOTUs
12.11167261,0.724604473,mOTUs
11.02377086,0.613777218,mOTUs
11.14062385,0.619146962,mOTUs
10.35579714,0.220864852,mOTUs
9.216198795,0.427447241,mOTUs
12.10413252,0.384196849,mOTUs
22.08403487,0.587324941,mOTUs
22.07946132,0.626243396,mOTUs
23.10559441,0.381326301,mOTUs
22.10202803,0.426456267,mOTUs
21.11014955,0.421883195,mOTUs
21.04175649,0.40269247,mOTUs
1.792951867,0.895102964,mOTUs
2.845449205,0.81737959,mOTUs
3.305645336,0.70900752,mOTUs
4.602355154,0.727212219,mOTUs
5.533115826,0.74815861,mOTUs
5.208865497,0.629725628,mOTUs
6.277946781,0.647537671,mOTUs
5.209558217,0.715801922,mOTUs
10.14706795,0.472487335,mOTUs
9.160185631,0.4210861,mOTUs
9.321746772,0.592633736,mOTUs
8.832040075,0.251991615,mOTUs
7.342126848,0.782898146,mOTUs
10.03234628,0.720755617,mOTUs
20.06642874,0.444964075,mOTUs
20.21394175,0.590350848,mOTUs
21.07644102,0.665118416,mOTUs
20.22422861,0.715515211,mOTUs
19.10509165,0.706530827,mOTUs
19.14769706,0.692532609,mOTUs
2.069610615,0.871656087,mOTUs
3.698171005,0.738888812,mOTUs
4.440284856,0.768497144,mOTUs
5.881035622,0.790117914,mOTUs
5.585586131,0.648950066,mOTUs
6.700824679,0.658972321,mOTUs
5.806012077,0.736666776,mOTUs
10.13438906,0.507186351,mOTUs
9.024647063,0.451960826,mOTUs
9.102243095,0.618241885,mOTUs
8.378628256,0.254977794,mOTUs
7.15403824,0.748016035,mOTUs
10.09306026,0.682357593,mOTUs
20.0794004,0.463097435,mOTUs
20.06986858,0.608536352,mOTUs
21.0982658,0.637716857,mOTUs
20.07668403,0.700153831,mOTUs
19.10888933,0.683236184,mOTUs
19.03595524,0.674149251,mOTUs
2.403330681,0.771046437,mOTUs
3.099109516,0.741616192,mOTUs
4.268839239,0.743620494,mOTUs
3.911844763,0.657664015,mOTUs
4.998843662,0.668490905,mOTUs
4.296433324,0.755863476,mOTUs
12.08707971,0.524264497,mOTUs
11.0177978,0.478578334,mOTUs
11.09167568,0.584258031,mOTUs
10.28670526,0.24211765,mOTUs
9.18033475,0.712177948,mOTUs
12.08787364,0.651129504,mOTUs
22.07371651,0.4837574,mOTUs
22.06191088,0.580772884,mOTUs
23.07999289,0.637330747,mOTUs
22.08841082,0.693605718,mOTUs
21.08217978,0.683928326,mOTUs
21.02630672,0.669120073,mOTUs
3.345455161,0.722715537,mOTUs
2.743695704,0.719597982,mOTUs
2.074299454,0.659640067,mOTUs
3.129287004,0.670286833,mOTUs
2.30063159,0.76048793,mOTUs
13.04876061,0.610482972,mOTUs
12.12221406,0.545921637,mOTUs
12.28213029,0.645369588,mOTUs
11.59634741,0.25689355,mOTUs
10.34105761,0.610061155,mOTUs
13.04598402,0.577110513,mOTUs
23.01995763,0.545899211,mOTUs
23.1788732,0.591474602,mOTUs
24.03231668,0.552041287,mOTUs
23.23483,0.600073224,mOTUs
22.04411332,0.594389128,mOTUs
22.11498124,0.575810977,mOTUs
4.534694027,0.767098728,mOTUs
3.46715195,0.632842721,mOTUs
4.374148071,0.623347965,mOTUs
3.67650714,0.663721177,mOTUs
14.3303927,0.510359829,mOTUs
13.21125765,0.442095957,mOTUs
13.13011188,0.713665145,mOTUs
12.34083625,0.249993653,mOTUs
11.06008135,0.629517009,mOTUs
14.21036953,0.578550363,mOTUs
24.15799199,0.439398355,mOTUs
24.11982943,0.688130022,mOTUs
25.17988716,0.541835386,mOTUs
24.05696309,0.602786771,mOTUs
23.21242689,0.587011788,mOTUs
23.12290988,0.569789456,mOTUs
2.101749879,0.604315325,mOTUs
1.916895263,0.615978761,mOTUs
1.91070329,0.688836355,mOTUs
15.16445747,0.542143252,mOTUs
14.25125088,0.489710508,mOTUs
14.55720874,0.716438488,mOTUs
13.95170776,0.279310681,mOTUs
12.66682515,0.622139699,mOTUs
15.15195484,0.562886136,mOTUs
25.12888244,0.457061314,mOTUs
25.34002641,0.697634767,mOTUs
26.13946596,0.508058079,mOTUs
25.42798957,0.55687671,mOTUs
24.1560408,0.554513604,mOTUs
24.25034802,0.549609981,mOTUs
1.264923404,0.880016997,mOTUs
0.974978969,0.82163011,mOTUs
15.05997694,0.433556856,mOTUs
14.15162652,0.402278207,mOTUs
14.27220456,0.527615467,mOTUs
13.55045812,0.226469291,mOTUs
12.32260228,0.646174674,mOTUs
15.05705969,0.624830786,mOTUs
25.02596024,0.371042758,mOTUs
25.18995008,0.430602409,mOTUs
26.02665163,0.615662354,mOTUs
25.24607745,0.658429307,mOTUs
24.03987439,0.644973753,mOTUs
24.12955892,0.640493285,mOTUs
1.245553628,0.847579032,mOTUs
16.10100124,0.430850352,mOTUs
15.2101076,0.405169709,mOTUs
15.38679063,0.514853875,mOTUs
14.69750734,0.244755481,mOTUs
13.44124984,0.682450272,mOTUs
16.09564508,0.670466611,mOTUs
26.05425667,0.373254309,mOTUs
26.25811128,0.421219912,mOTUs
27.06062922,0.684093475,mOTUs
26.32649397,0.726837293,mOTUs
25.07713334,0.720418875,mOTUs
25.18772297,0.722064004,mOTUs
15.14663643,0.500816947,mOTUs
14.24093655,0.466476357,mOTUs
14.41498585,0.569894235,mOTUs
13.78922669,0.246231528,mOTUs
12.43559494,0.702638588,mOTUs
15.09488401,0.673832063,mOTUs
25.06972407,0.435350383,mOTUs
25.28462869,0.482991763,mOTUs
26.08064164,0.656075969,mOTUs
25.32865573,0.697556137,mOTUs
24.10685674,0.687360149,mOTUs
24.21381664,0.680793741,mOTUs
1.46085036,0.770428839,mOTUs
2.207902464,0.600904481,mOTUs
3.55255045,0.255966504,mOTUs
3.800651041,0.369078423,mOTUs
0.977438289,0.32610409,mOTUs
10.03613579,0.652845968,mOTUs
10.22712536,0.536487169,mOTUs
11.02639067,0.3232696,mOTUs
10.38833174,0.366002282,mOTUs
9.026757663,0.364313759,mOTUs
9.117337242,0.3439552,mOTUs
1.436760225,0.523427054,mOTUs
2.722701405,0.275165086,mOTUs
2.615882544,0.329158794,mOTUs
1.44162452,0.293917214,mOTUs
11.07385692,0.765177276,mOTUs
11.11744493,0.455613552,mOTUs
12.0997237,0.298744898,mOTUs
11.1897935,0.338731764,mOTUs
10.11482213,0.339593026,mOTUs
10.04567222,0.320897565,mOTUs
1.682933528,0.262359784,mOTUs
2.193307473,0.48858663,mOTUs
2.236761577,0.446719759,mOTUs
11.15207008,0.493336991,mOTUs
11.02628624,0.77116294,mOTUs
12.15134739,0.413432328,mOTUs
11.04659516,0.455050585,mOTUs
10.1768888,0.440130746,mOTUs
10.02984985,0.437226498,mOTUs
2.197996017,0.237447275,mOTUs
3.81804142,0.234842865,mOTUs
12.32776305,0.22905256,mOTUs
12.04743624,0.237679305,mOTUs
13.3068173,0.232756461,mOTUs
12.08222511,0.243133641,mOTUs
11.33421443,0.238294646,mOTUs
11.11705236,0.238542449,mOTUs
3.623075588,0.888385373,mOTUs
13.14580728,0.351686562,mOTUs
13.07057358,0.485477655,mOTUs
14.17975713,0.745040657,mOTUs
13.03228808,0.792713575,mOTUs
12.22274716,0.774853231,mOTUs
12.08179912,0.795503317,mOTUs
10.05851854,0.314968553,mOTUs
10.27979815,0.443615987,mOTUs
11.07041179,0.790243463,mOTUs
10.36031956,0.799891543,mOTUs
9.105205037,0.799323582,mOTUs
9.168323818,0.79458792,mOTUs
2.008828656,0.479899162,mOTUs
1.25829503,0.3126673,mOTUs
2.562443266,0.353704559,mOTUs
1.322260413,0.353553231,mOTUs
1.782244976,0.337410317,mOTUs
2.394692905,0.406582662,mOTUs
1.13706247,0.446990292,mOTUs
2.309260152,0.434599316,mOTUs
1.239856839,0.427884343,mOTUs
2.993974188,0.909690209,mOTUs
2.019731046,0.893763873,mOTUs
2.574028191,0.896819771,mOTUs
2.98875896,0.92735472,mOTUs
1.805789108,0.927995483,mOTUs
1.520055902,0.910167322,mOTUs
