	CXD_0801_FDSW210423161-1r	CXD_0802_FDSW210423162-1r	CXD_0803_FDSW210423163-1r	CXD_0804_FDSW210423164-1r	CXD_0805_FDSW210423165-1r	CXD_0807_FDSW210423167-1r	CXD_1001_FDSW210423173-1r	CXD_1003_FDSW210423175-1r	CXD_1004_FDSW210423176-1r	CXD_1007_FDSW210423179-1r	CXD_1009_FDSW210423181-1r	CXD_1015_FDSW210423187-1r	CXD_1201_FDSW210423188-1r	CXD_1202_FDSW210423189-1r	CXD_1203_FDSW210423190-1r	CXD_1213_FDSW210423200-1r	CXD_1214_FDSW210423201-1r	CXD_1215_FDSW210423202-1r	CXD_0204_FDSW210423206-1r	CXD_0209_FDSW210423211-1r	CXD_0210_FDSW210423212-1r	CXD_0213_FDSW210423215-1r	CXD_0214_FDSW210423216-1r	CXD_0215_FDSW210423217-1r	CXD_1401_FDSW210423218-1r	CXD_1402_FDSW210423219-1r	CXD_1408_FDSW210423225-1r	CXD_1412_FDSW210423229-1r	CXD_1414_FDSW210423231-1r	CXD_1415_FDSW210423232-1r	CXD_1604_FDSW210423236-1r	CXD_1609_FDSW210423241-1r	CXD_1610_FDSW210423242-1r	CXD_1611_FDSW210423243-1r	CXD_1612_FDSW210423244-1r	CXD_1613_FDSW210423245-1r
QD_2010_contig_5435854_10	0	0	1	0	0	1	0	0	0	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
QD_2008_contig_1482983_14	1	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0
QD_2008_contig_9903252_30	1	1	1	1	0	0	1	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0
QD_2012_contig_16804027_37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	0
QD_2008_contig_8744999_6	1	1	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
QD_2010_contig_17763698_2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0	1	0
QD_2104_contig_21398659_12	1	1	0	0	0	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0
QD_2010_contig_6279613_37	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0
QD_2012_contig_18490835_2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0
QD_2010_contig_5877139_54	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	0	0	1	0
QD_2010_contig_5877139_63	0	0	0	1	0	1	1	1	0	1	0	1	0	1	1	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	1	0	0	0	1	0
QD_2106_contig_19602421_9	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	0	1	1	1	0	0	0	1	1	1	1	0	0	0	1	1	0	0	1	0
QD_2010_contig_10749579_37	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0
QD_2104_contig_17138797_15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
QD_2012_contig_15186744_48	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0
QD_2102_contig_21367245_8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0
QD_2102_contig_4422324_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0
QD_2102_contig_2285232_13	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0
QD_2008_contig_11905924_12	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
QD_2008_contig_20275616_10	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	0
QD_2012_contig_11009975_31	1	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0	1	1	1	0	0	1	0	1	0
QD_2106_contig_2384141_1	1	0	0	1	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0
QD_2106_contig_15537610_40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0
QD_2008_contig_19097915_15	0	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
QD_2008_contig_9838817_6	1	0	0	1	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
QD_2010_contig_20304154_12	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0	0	1	0
QD_2008_contig_9765692_54	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0
QD_2010_contig_18417805_19	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0
QD_2012_contig_15186744_25	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0
QD_2104_contig_17199313_33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
QD_2010_contig_3087071_3	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0
QD_2008_contig_5123157||full_1_5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0
QD_2008_contig_15843856_32	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	0
QD_2106_contig_14908991_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
QD_2008_contig_10970354_16	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0
QD_2012_contig_7599251_5	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0
QD_2102_contig_386877_13	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	1	1	0	0	1	0
QD_2106_contig_7215282_30	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0
QD_2010_contig_8399961_35	1	1	1	1	0	1	0	1	1	1	0	0	1	0	1	1	1	1	1	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	1	0
QD_2106_contig_15537610_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0
QD_2010_contig_21968363_16	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	0	1	0	1	1	0
QD_2102_contig_4725990_28	1	1	1	1	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1	0	1	1	0	1	0	0	1	1	0	1	0	0	1	0	1	0
QD_2012_contig_999787_5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0
QD_2104_contig_5688257_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
QD_2008_contig_12658617_31	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	1	0
QD_2012_contig_8809031_9	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	0	1	1	1	0
QD_2102_contig_18800105_11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0	1	0
QD_2012_contig_10428393_1_27	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	0	0	1	0	0	1	1	1	0	1	0	0	1	0
QD_2008_contig_21621827_12	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0
QD_2008_contig_2525063_13	1	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
QD_2008_contig_9765692_33	1	1	1	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	0
QD_2102_contig_9166466_20	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0
QD_2008_contig_15843856_84	1	1	0	1	0	1	1	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0
QD_2104_contig_14409530_40	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	0	1	0	0	0	1	0
QD_2008_contig_9765692_36	1	1	0	1	0	1	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0
QD_2012_contig_844973_15	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
QD_2008_contig_18922953_32	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	0	1	1	1	0	0	0	1	0	0	0	1	0
QD_2008_contig_21016154_1	0	0	1	1	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0
QD_2010_contig_21289354_11	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0
QD_2106_contig_7215282_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
QD_2012_contig_16700253_28	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0
QD_2008_contig_18059248_19	1	1	1	1	0	1	0	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0
QD_2008_contig_12230946_29	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
QD_2102_contig_8997216_14	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0
QD_2104_contig_4896128_8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0
QD_2008_contig_20621978_5	1	1	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0
QD_2102_contig_7061373_52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0
QD_2104_contig_12109404_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0
QD_2008_contig_1194619||0_partial_17	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0
QD_2008_contig_9765692_58	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0
QD_2008_contig_6541728_43	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0
QD_2012_contig_104154_37	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
QD_2012_contig_1061135_15	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	1	0	1	1	1	1	0	0	1	0
QD_2008_contig_19474106_22	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0
QD_2012_contig_3885787_15	1	1	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	1	0
QD_2102_contig_2228002_5	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	0	0	0	1	1	0	1	1	0
QD_2008_contig_4963726_13	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	0	1	0	0	0	1	0
QD_2106_contig_19820598_106	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0
QD_2102_contig_7977962_6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0
QD_2104_contig_7037571||full_13	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0
QD_2102_contig_12101697_10	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0
QD_2010_contig_1159647_49	0	1	1	1	0	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	1	0	0	1	1	0	1	0	1	1	0
QD_2010_contig_14161064_19	0	1	1	0	1	0	0	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0
QD_2012_contig_10892234_21	1	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
QD_2012_contig_6906331_3	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0
QD_2102_contig_16978699_19	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	1	1	1	0	1	1	1	1	0	0	1	0	0	1	1	0	1	1	0	1	0
QD_2012_contig_91657_15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
QD_2102_contig_3243168_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
QD_2104_contig_15552531_30	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
QD_2008_contig_197172_13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	0	1	1	0
QD_2102_contig_4725990_27	1	0	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	0	0	0	1	1	1	1	0	1	1	0	0	0	1	1	0	0	1	0
QD_2008_contig_10816416||full_21	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	0	0	1	0
QD_2008_contig_21621818_18	1	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0
QD_2010_contig_3102877_15	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0
QD_2104_contig_4914041_27	1	1	0	1	1	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0
QD_2010_contig_9074384_21	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
QD_2104_contig_6726227_22	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0
QD_2102_contig_2326872_6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
QD_2102_contig_7820029_11	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
QD_2008_contig_18912036_1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0
QD_2102_contig_8820728_86	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	0
QD_2008_contig_18059248_4	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
QD_2104_contig_16045740||full_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
QD_2106_contig_20305147_48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
QD_2102_contig_5806197_14	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	0	1	1	0
QD_2102_contig_15652407_28	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	0	0	0	1	1	0
QD_2008_contig_19406150||full_2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0
QD_2008_contig_15843856_4	1	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
QD_2008_contig_5829748_6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0
QD_2010_contig_10598286_14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0
QD_2008_contig_5123157||full_1_13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
QD_2106_contig_17738632_30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
QD_2008_contig_9765692_95	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0
QD_2102_contig_13684098_22	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0
QD_2106_contig_3518018_10	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0
QD_2104_contig_21398659_6	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0
QD_2102_contig_203665_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	1	0
QD_2012_contig_12837742_3	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0
QD_2010_contig_1159647_6	0	1	1	1	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0
QD_2008_contig_11928266_4	1	0	1	1	0	1	1	0	0	1	0	0	1	1	1	0	1	1	1	0	1	0	0	1	1	1	1	0	1	0	1	0	0	0	1	0
QD_2008_contig_9838817_16	1	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0
QD_2008_contig_9765692_43	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0
QD_2106_contig_5611552_21	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
QD_2008_contig_2348041_21	1	1	1	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	1	1	0	1	0	1	1	0	0	1	0
QD_2012_contig_5742220_11	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0
QD_2008_contig_8727653_33	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0
QD_2104_contig_5953883_4	1	1	0	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	0
QD_2010_contig_23273878_1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0
QD_2102_contig_11425218_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0
QD_2102_contig_16664017_2	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	0	1	0
QD_2008_contig_12230946_4	1	0	0	1	0	1	0	1	1	1	1	0	1	0	1	1	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0
QD_2102_contig_4004941_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
QD_2010_contig_12649535_18	0	0	1	0	0	1	1	1	0	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0
QD_2102_contig_21571334_6	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0
QD_2010_contig_12273613_1	0	1	0	1	0	0	1	0	1	1	1	1	0	0	1	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	1	0	1	1	0
QD_2010_contig_6385019_3	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	1	1	0	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	0	1	0
QD_2106_contig_8636318_54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
QD_2012_contig_5211637_98	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	0	1	1	0
QD_2008_contig_10760143_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
QD_2102_contig_21571334_28	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0
QD_2008_contig_11498385_24	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
QD_2008_contig_5453024_11	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0
QD_2008_contig_11928266_41	1	1	1	1	0	1	0	0	1	1	0	0	0	1	1	0	1	1	0	0	1	0	0	1	1	1	1	0	1	0	1	0	0	0	1	0
QD_2008_contig_5376056||full_9	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0
QD_2008_contig_6141818_26	1	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
QD_2010_contig_2701649_10	0	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0
QD_2012_contig_4051754_7	0	1	0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	1	0	1	1	0
QD_2010_contig_13676191_3	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	0
QD_2102_contig_10093571_24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0
QD_2008_contig_21621818_20	1	0	1	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
QD_2010_contig_2492969_44	0	1	0	1	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
QD_2008_contig_11928266_77	1	1	1	1	0	1	0	1	1	1	0	0	1	1	0	1	1	1	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0
QD_2102_contig_6665027_6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0
